key,Начало нагрева дугой,Конец нагрева дугой,Активная мощность,Реактивная мощность
1784,2019-07-08 15:53:44,2019-07-08 15:57:32,0.743215,0.533948
1784,2019-07-08 16:04:15,2019-07-08 16:05:42,0.806201,0.519587
1785,2019-07-08 16:17:58,2019-07-08 16:21:33,0.270115,0.165809
1785,2019-07-08 16:26:50,2019-07-08 16:29:12,0.604598,0.395276
1786,2019-07-08 16:54:41,2019-07-08 16:56:35,0.34107,0.236712
1786,2019-07-08 17:02:21,2019-07-08 17:07:29,0.364918,0.320306
1786,2019-07-08 17:13:17,2019-07-08 17:14:34,0.33594,0.262456
1786,2019-07-08 17:21:06,2019-07-08 17:23:09,0.583725,0.363747
1787,2019-07-08 19:03:35,2019-07-08 19:06:54,0.296946,0.190643
1787,2019-07-08 19:09:52,2019-07-08 19:12:34,0.521942,0.365212
1787,2019-07-08 19:22:36,2019-07-08 19:26:56,0.433391,0.359611
1787,2019-07-08 19:39:09,2019-07-08 19:39:29,1.270383,0.834527
1787,2019-07-08 19:42:39,2019-07-08 19:43:44,0.552286,0.490838
1788,2019-07-08 20:52:11,2019-07-08 20:55:28,0.580293,0.400545
1788,2019-07-08 20:59:36,2019-07-08 21:08:59,0.516537,0.329566
1788,2019-07-08 21:16:10,2019-07-08 21:20:03,0.321793,0.234272
1788,2019-07-08 21:22:36,2019-07-08 21:27:58,0.711571,0.492568
1788,2019-07-08 21:34:24,2019-07-08 21:35:26,0.975971,0.784359
1788,2019-07-08 21:36:48,2019-07-08 21:38:02,0.474685,0.36221
1789,2019-07-08 21:49:48,2019-07-08 21:51:12,0.567816,0.467152
1789,2019-07-08 21:53:43,2019-07-08 21:57:47,0.438837,0.300891
1789,2019-07-08 22:00:20,2019-07-08 22:02:53,0.517236,0.397128
1789,2019-07-08 22:06:41,2019-07-08 22:08:38,0.450685,0.316614
1790,2019-07-08 22:19:38,2019-07-08 22:21:45,0.879848,0.606411
1790,2019-07-08 22:26:22,2019-07-08 22:28:54,0.911664,0.621008
1790,2019-07-08 22:32:44,2019-07-08 22:34:03,1.213896,0.793691
1791,2019-07-08 22:48:08,2019-07-08 22:50:19,1.207885,0.967577
1791,2019-07-08 23:01:15,2019-07-08 23:03:27,0.659724,0.488238
1791,2019-07-08 23:12:47,2019-07-08 23:13:54,0.536918,0.385732
1791,2019-07-08 23:15:10,2019-07-08 23:17:10,0.627651,0.413833
1792,2019-07-08 23:37:02,2019-07-08 23:39:15,0.445603,0.310119
1792,2019-07-08 23:46:50,2019-07-08 23:48:48,0.424155,0.332921
1793,2019-07-09 00:16:10,2019-07-09 00:18:14,0.482435,0.34832
1793,2019-07-09 00:27:44,2019-07-09 00:30:05,0.440012,0.313107
1793,2019-07-09 00:38:04,2019-07-09 00:39:12,0.480661,0.375701
1794,2019-07-09 01:57:37,2019-07-09 02:00:37,0.857133,0.59018
1794,2019-07-09 02:03:22,2019-07-09 02:08:20,0.978224,0.646423
1794,2019-07-09 02:10:45,2019-07-09 02:15:06,0.37066,0.24072
1794,2019-07-09 02:23:45,2019-07-09 02:25:46,0.546942,0.362993
1795,2019-07-09 02:37:00,2019-07-09 02:39:10,0.631111,0.532835
1795,2019-07-09 02:42:52,2019-07-09 02:46:02,1.034845,0.805794
1795,2019-07-09 02:49:44,2019-07-09 02:52:02,1.290634,0.891814
1795,2019-07-09 03:08:16,2019-07-09 03:10:25,0.480102,0.321236
1796,2019-07-09 03:15:31,2019-07-09 03:17:16,0.768406,0.554998
1796,2019-07-09 03:23:47,2019-07-09 03:27:47,0.292466,0.205884
1796,2019-07-09 03:29:45,2019-07-09 03:32:33,1.208316,0.814059
1796,2019-07-09 03:43:15,2019-07-09 03:44:15,1.045698,0.770113
1797,2019-07-09 03:59:23,2019-07-09 04:01:31,0.453179,0.303772
1797,2019-07-09 04:05:08,2019-07-09 04:07:47,0.804184,0.673031
1797,2019-07-09 04:11:17,2019-07-09 04:16:27,0.791655,0.592228
1798,2019-07-09 04:37:31,2019-07-09 04:40:33,0.919691,0.711584
1798,2019-07-09 04:45:51,2019-07-09 04:48:38,0.477678,0.323627
1798,2019-07-09 04:53:24,2019-07-09 04:54:25,0.91778,0.667577
1799,2019-07-09 05:19:53,2019-07-09 05:21:51,0.980342,0.804486
1799,2019-07-09 05:26:45,2019-07-09 05:29:12,0.566775,0.443557
1799,2019-07-09 05:32:08,2019-07-09 05:34:06,0.794516,0.611829
1799,2019-07-09 05:44:36,2019-07-09 05:47:59,0.407892,0.328433
1800,2019-07-09 06:00:15,2019-07-09 06:02:38,1.126333,0.861966
1800,2019-07-09 06:05:58,2019-07-09 06:10:32,1.301583,1.142085
1800,2019-07-09 06:14:12,2019-07-09 06:16:02,0.946086,0.725381
1800,2019-07-09 06:17:12,2019-07-09 06:18:58,0.552851,0.354262
1800,2019-07-09 06:28:38,2019-07-09 06:30:02,0.787003,0.542608
1801,2019-07-09 06:47:57,2019-07-09 06:52:38,0.891376,0.673208
1801,2019-07-09 06:58:02,2019-07-09 07:03:16,0.606445,0.408232
1802,2019-07-09 07:38:14,2019-07-09 07:39:58,0.487378,0.36783
1802,2019-07-09 07:51:31,2019-07-09 07:55:29,0.654441,0.562461
1802,2019-07-09 08:06:20,2019-07-09 08:08:23,0.826447,0.53746
1802,2019-07-09 08:11:03,2019-07-09 08:13:17,0.474809,0.398322
1802,2019-07-09 08:14:48,2019-07-09 08:18:01,0.65763,0.415689
1802,2019-07-09 08:19:37,2019-07-09 08:21:40,1.000737,0.684544
1803,2019-07-09 08:44:49,2019-07-09 08:47:19,0.851966,0.552872
1803,2019-07-09 08:53:19,2019-07-09 08:58:23,0.546044,0.461853
1803,2019-07-09 09:07:40,2019-07-09 09:11:03,0.63427,0.488329
1803,2019-07-09 09:16:33,2019-07-09 09:17:25,0.748624,0.506822
1803,2019-07-09 09:28:11,2019-07-09 09:29:33,0.372113,0.29294
1803,2019-07-09 09:32:55,2019-07-09 09:34:18,0.762754,0.571825
1803,2019-07-09 09:35:48,2019-07-09 09:37:21,0.54176,0.371372
1804,2019-07-09 09:57:24,2019-07-09 10:00:25,0.477445,0.349923
1804,2019-07-09 10:06:09,2019-07-09 10:07:05,0.547349,0.452726
1804,2019-07-09 10:10:16,2019-07-09 10:11:39,0.848857,0.586532
1804,2019-07-09 10:21:31,2019-07-09 10:22:40,0.35525,0.232987
1804,2019-07-09 10:24:52,2019-07-09 10:27:54,0.901697,0.746477
1804,2019-07-09 10:29:38,2019-07-09 10:32:40,0.667673,0.472767
1804,2019-07-09 10:36:28,2019-07-09 10:39:17,0.816348,0.499578
1804,2019-07-09 10:40:21,2019-07-09 10:42:31,1.052302,0.881349
1805,2019-07-09 11:06:15,2019-07-09 11:08:22,0.52557,0.396938
1805,2019-07-09 11:14:56,2019-07-09 11:21:15,1.126286,0.776749
1805,2019-07-09 11:24:00,2019-07-09 11:26:31,0.469597,0.378695
1805,2019-07-09 11:27:54,2019-07-09 11:32:27,0.749929,0.560216
1805,2019-07-09 11:34:28,2019-07-09 11:36:55,0.52867,0.390947
1806,2019-07-09 13:07:49,2019-07-09 13:09:52,0.288867,0.198187
1806,2019-07-09 13:19:55,2019-07-09 13:23:52,1.36914,0.922938
1806,2019-07-09 13:26:09,2019-07-09 13:28:01,0.5531,0.380735
1806,2019-07-09 13:34:58,2019-07-09 13:35:55,0.714261,0.658742
1806,2019-07-09 13:42:04,2019-07-09 13:43:56,0.52164,0.409047
1807,2019-07-09 13:50:44,2019-07-09 13:52:55,0.958748,0.772101
1807,2019-07-09 13:55:02,2019-07-09 14:00:56,0.438885,0.355842
1807,2019-07-09 14:03:07,2019-07-09 14:06:02,0.559008,0.467829
1808,2019-07-09 14:34:40,2019-07-09 14:36:37,0.565013,0.420247
1808,2019-07-09 14:42:35,2019-07-09 14:48:23,0.772482,0.49839
1809,2019-07-09 16:19:11,2019-07-09 16:22:03,0.500265,0.409477
1809,2019-07-09 16:24:39,2019-07-09 16:30:05,0.613551,0.386835
1809,2019-07-09 16:33:20,2019-07-09 16:35:47,0.525981,0.442652
1809,2019-07-09 16:38:45,2019-07-09 16:42:11,0.856633,0.709536
1809,2019-07-09 16:48:31,2019-07-09 16:50:21,0.795062,0.573367
1809,2019-07-09 16:52:00,2019-07-09 16:53:06,0.656143,0.443577
1809,2019-07-09 16:57:00,2019-07-09 16:58:04,0.808214,0.737131
1810,2019-07-09 17:07:24,2019-07-09 17:09:53,0.371483,0.276329
1810,2019-07-09 17:13:01,2019-07-09 17:17:35,0.392113,0.248568
1810,2019-07-09 17:18:50,2019-07-09 17:22:11,1.017313,0.808593
1810,2019-07-09 17:24:47,2019-07-09 17:27:07,0.880846,0.650963
1811,2019-07-09 17:48:43,2019-07-09 17:53:21,1.036611,0.737694
1811,2019-07-09 17:57:36,2019-07-09 18:03:52,0.485521,0.36514
1811,2019-07-09 18:07:22,2019-07-09 18:11:14,0.865583,0.591307
1811,2019-07-09 18:13:16,2019-07-09 18:16:21,0.428844,0.306111
1811,2019-07-09 18:19:51,2019-07-09 18:21:06,1.250278,0.983318
1811,2019-07-09 18:22:13,2019-07-09 18:23:14,0.954119,0.639808
1812,2019-07-09 18:33:42,2019-07-09 18:36:48,0.616418,0.381187
1812,2019-07-09 18:41:10,2019-07-09 18:44:31,0.5388,0.439755
1812,2019-07-09 19:01:39,2019-07-09 19:03:55,0.558734,0.38742
1813,2019-07-09 19:32:02,2019-07-09 19:34:16,0.507457,0.409817
1813,2019-07-09 19:36:16,2019-07-09 19:39:16,0.744372,0.641229
1813,2019-07-09 19:41:11,2019-07-09 19:44:50,0.615786,0.47231
1813,2019-07-09 19:46:03,2019-07-09 19:49:36,1.178799,0.875791
1813,2019-07-09 19:51:41,2019-07-09 19:53:23,0.441525,0.343587
1813,2019-07-09 19:54:45,2019-07-09 19:55:54,0.557146,0.357656
1814,2019-07-09 20:08:24,2019-07-09 20:11:11,0.348725,0.27467
1814,2019-07-09 20:16:56,2019-07-09 20:20:04,0.675231,0.501533
1814,2019-07-09 20:33:32,2019-07-09 20:38:22,0.30202,0.235966
1814,2019-07-09 20:41:10,2019-07-09 20:46:36,0.502317,0.333098
1814,2019-07-09 20:49:22,2019-07-09 20:50:50,0.419423,0.265257
1815,2019-07-09 21:11:03,2019-07-09 21:13:22,0.601958,0.501593
1815,2019-07-09 21:21:04,2019-07-09 21:24:49,0.342786,0.26451
1815,2019-07-09 21:28:18,2019-07-09 21:28:57,0.306181,0.271169
1815,2019-07-09 21:32:42,2019-07-09 21:36:47,0.480406,0.364668
1815,2019-07-09 21:44:57,2019-07-09 21:48:08,0.764291,0.610247
1816,2019-07-09 21:57:54,2019-07-09 22:01:04,0.518164,0.354484
1816,2019-07-09 22:06:07,2019-07-09 22:10:39,0.891445,0.702164
1816,2019-07-09 22:13:17,2019-07-09 22:19:39,0.605718,0.548117
1816,2019-07-09 22:30:37,2019-07-09 22:34:39,0.770823,0.519163
1816,2019-07-09 22:36:26,2019-07-09 22:41:55,0.780009,0.562225
1816,2019-07-09 22:54:51,2019-07-09 22:56:27,1.288059,1.098361
1817,2019-07-09 23:04:26,2019-07-09 23:06:43,0.31933,0.216037
1817,2019-07-09 23:09:43,2019-07-09 23:12:33,0.545139,0.436742
1817,2019-07-09 23:14:49,2019-07-09 23:24:59,0.769258,0.700028
1817,2019-07-09 23:27:37,2019-07-09 23:34:51,0.418732,0.318536
1817,2019-07-09 23:35:55,2019-07-09 23:37:43,0.661573,0.478176
1818,2019-07-09 23:47:20,2019-07-09 23:50:29,0.682363,0.501067
1818,2019-07-09 23:52:12,2019-07-10 00:02:17,0.937762,0.714409
1818,2019-07-10 00:04:05,2019-07-10 00:11:21,0.540873,0.393632
1818,2019-07-10 00:18:28,2019-07-10 00:20:59,0.557813,0.428149
1818,2019-07-10 00:28:08,2019-07-10 00:29:19,0.367715,0.255205
1819,2019-07-10 00:41:51,2019-07-10 00:43:59,1.019521,0.808651
1819,2019-07-10 00:50:48,2019-07-10 00:53:19,0.573192,0.416991
1820,2019-07-10 01:35:54,2019-07-10 01:37:55,0.378946,0.251824
1820,2019-07-10 01:48:30,2019-07-10 01:51:37,0.654895,0.576132
1820,2019-07-10 01:58:01,2019-07-10 02:03:36,0.699312,0.504148
1820,2019-07-10 02:06:04,2019-07-10 02:08:14,0.513851,0.397815
1820,2019-07-10 02:17:41,2019-07-10 02:19:32,0.524656,0.404303
1820,2019-07-10 02:31:13,2019-07-10 02:34:23,1.079654,0.70102
1820,2019-07-10 02:36:18,2019-07-10 02:37:40,0.928464,0.760967
1821,2019-07-10 03:00:07,2019-07-10 03:02:24,1.018188,0.640049
1821,2019-07-10 03:03:49,2019-07-10 03:05:55,0.462167,0.361438
1821,2019-07-10 03:24:55,2019-07-10 03:27:35,1.128684,0.864388
1821,2019-07-10 03:44:39,2019-07-10 03:46:26,1.040923,0.697045
1821,2019-07-10 03:51:12,2019-07-10 03:52:51,0.72146,0.475947
1822,2019-07-10 04:09:45,2019-07-10 04:16:42,0.517924,0.306158
1822,2019-07-10 04:19:19,2019-07-10 04:22:23,0.49183,0.34494
1822,2019-07-10 04:23:56,2019-07-10 04:26:02,0.779472,0.576287
1822,2019-07-10 04:27:03,2019-07-10 04:28:08,0.537575,0.369369
1823,2019-07-10 04:41:32,2019-07-10 04:44:43,0.386558,0.280614
1823,2019-07-10 04:47:45,2019-07-10 04:50:15,0.549225,0.397809
1823,2019-07-10 04:53:10,2019-07-10 04:55:00,1.121494,0.724583
1823,2019-07-10 05:03:56,2019-07-10 05:05:12,1.463773,0.988148
1824,2019-07-10 05:31:00,2019-07-10 05:33:16,0.978719,0.888747
1824,2019-07-10 05:36:19,2019-07-10 05:40:57,0.623638,0.404935
1824,2019-07-10 05:44:45,2019-07-10 05:47:56,0.524475,0.401665
1824,2019-07-10 05:50:45,2019-07-10 05:53:24,0.504764,0.449241
1825,2019-07-10 06:02:13,2019-07-10 06:05:04,1.048081,0.673492
1825,2019-07-10 06:07:47,2019-07-10 06:16:29,0.567433,0.374649
1825,2019-07-10 06:18:32,2019-07-10 06:20:48,0.387664,0.267922
1825,2019-07-10 06:28:13,2019-07-10 06:29:34,0.489482,0.383602
1826,2019-07-10 06:41:50,2019-07-10 06:44:09,0.68542,0.541027
1826,2019-07-10 06:48:57,2019-07-10 06:52:05,0.313124,0.223321
1826,2019-07-10 06:54:15,2019-07-10 06:57:13,0.602379,0.506708
1826,2019-07-10 06:58:46,2019-07-10 07:04:20,1.04534,0.74075
1826,2019-07-10 07:07:57,2019-07-10 07:10:40,0.510446,0.353374
1827,2019-07-10 07:19:15,2019-07-10 07:21:23,1.097298,0.856464
1827,2019-07-10 07:30:03,2019-07-10 07:36:33,0.87451,0.661302
1827,2019-07-10 07:58:53,2019-07-10 07:59:47,0.942365,0.659996
1827,2019-07-10 08:00:57,2019-07-10 08:01:56,0.741839,0.543121
1827,2019-07-10 08:04:28,2019-07-10 08:08:35,1.134048,0.834055
1828,2019-07-10 08:35:24,2019-07-10 08:37:15,0.504357,0.445494
1828,2019-07-10 08:41:05,2019-07-10 08:45:27,0.31273,0.20821
1828,2019-07-10 09:03:02,2019-07-10 09:03:58,0.826773,0.550404
1828,2019-07-10 09:05:14,2019-07-10 09:06:49,0.43673,0.343332
1828,2019-07-10 09:21:10,2019-07-10 09:21:54,0.521767,0.341612
1828,2019-07-10 09:23:45,2019-07-10 09:25:41,0.534189,0.426466
1829,2019-07-10 10:06:29,2019-07-10 10:08:01,0.896313,0.570488
1829,2019-07-10 10:10:15,2019-07-10 10:12:15,0.616224,0.514436
1829,2019-07-10 10:13:21,2019-07-10 10:14:51,1.096272,0.758079
1829,2019-07-10 10:15:56,2019-07-10 10:16:23,0.820239,0.565925
1829,2019-07-10 10:20:22,2019-07-10 10:22:40,1.335228,0.994487
1829,2019-07-10 10:24:13,2019-07-10 10:27:46,0.403656,0.284309
1829,2019-07-10 10:29:16,2019-07-10 10:29:35,0.522571,0.407593
1829,2019-07-10 10:31:14,2019-07-10 10:31:47,0.732446,0.538295
1829,2019-07-10 10:35:43,2019-07-10 10:39:19,0.830944,0.543428
1829,2019-07-10 10:42:40,2019-07-10 10:45:51,0.575719,0.439514
1829,2019-07-10 10:47:29,2019-07-10 10:51:33,0.715681,0.482873
1829,2019-07-10 10:56:17,2019-07-10 10:58:19,0.337254,0.238825
1830,2019-07-10 11:05:17,2019-07-10 11:07:27,1.113026,0.714836
1830,2019-07-10 11:10:54,2019-07-10 11:16:03,0.548174,0.368762
1830,2019-07-10 11:19:10,2019-07-10 11:23:08,0.568734,0.409713
1830,2019-07-10 11:32:31,2019-07-10 11:36:03,0.525291,0.356291
1830,2019-07-10 11:39:43,2019-07-10 11:42:08,0.507828,0.396917
1830,2019-07-10 11:55:17,2019-07-10 11:56:26,0.805944,0.601147
1830,2019-07-10 11:58:09,2019-07-10 11:59:12,0.848125,0.626632
1831,2019-07-10 12:10:33,2019-07-10 12:12:03,0.4101,0.272061
1831,2019-07-10 12:15:08,2019-07-10 12:19:51,0.278051,0.216493
1831,2019-07-10 12:22:43,2019-07-10 12:24:42,0.571402,0.401329
1831,2019-07-10 12:26:38,2019-07-10 12:28:37,0.539753,0.370451
1832,2019-07-10 12:35:34,2019-07-10 12:38:09,0.29755,0.229719
1832,2019-07-10 12:42:04,2019-07-10 12:45:57,1.044389,0.775213
1832,2019-07-10 12:48:52,2019-07-10 12:51:08,0.518416,0.356108
1832,2019-07-10 12:54:28,2019-07-10 12:56:26,0.721475,0.556378
1833,2019-07-10 13:12:54,2019-07-10 13:14:56,0.307111,0.230644
1833,2019-07-10 13:22:21,2019-07-10 13:23:18,0.569125,0.371017
1833,2019-07-10 13:25:53,2019-07-10 13:30:34,0.556804,0.372735
1833,2019-07-10 13:40:08,2019-07-10 13:41:37,0.324314,0.276663
1833,2019-07-10 13:43:29,2019-07-10 13:44:40,0.671983,0.421701
1834,2019-07-10 13:51:01,2019-07-10 13:55:51,0.72486,0.585087
1834,2019-07-10 13:59:18,2019-07-10 14:03:00,0.580291,0.441441
1834,2019-07-10 14:05:03,2019-07-10 14:07:12,0.445603,0.276573
1835,2019-07-10 14:17:12,2019-07-10 14:22:33,0.762748,0.4936
1835,2019-07-10 14:25:15,2019-07-10 14:27:17,0.457829,0.372685
1835,2019-07-10 14:33:27,2019-07-10 14:34:51,0.458185,0.413259
1835,2019-07-10 14:36:13,2019-07-10 14:38:04,1.053004,0.796347
1835,2019-07-10 14:39:50,2019-07-10 14:41:00,0.357356,0.238167
1836,2019-07-10 14:47:39,2019-07-10 14:53:37,0.682967,0.548619
1836,2019-07-10 14:56:38,2019-07-10 15:01:45,0.748868,0.502025
1837,2019-07-10 15:29:38,2019-07-10 15:32:22,0.45963,0.371528
1837,2019-07-10 15:38:57,2019-07-10 15:41:09,0.631498,0.489117
1837,2019-07-10 15:55:06,2019-07-10 15:59:58,0.488841,0.360512
1837,2019-07-10 16:19:53,2019-07-10 16:21:53,0.448695,0.371509
1837,2019-07-10 16:25:28,2019-07-10 16:27:43,0.480058,0.350129
1837,2019-07-10 16:29:04,2019-07-10 16:29:36,0.799483,0.513279
1838,2019-07-10 16:39:47,2019-07-10 16:42:06,0.968918,0.716235
1838,2019-07-10 16:46:11,2019-07-10 16:52:20,0.559944,0.400119
1838,2019-07-10 16:55:48,2019-07-10 16:58:38,1.146566,0.90545
1838,2019-07-10 17:01:53,2019-07-10 17:02:44,0.704258,0.505909
1839,2019-07-10 18:17:08,2019-07-10 18:20:53,0.46161,0.328749
1839,2019-07-10 18:23:40,2019-07-10 18:24:44,0.46886,0.348343
1839,2019-07-10 18:29:40,2019-07-10 18:32:13,0.454836,0.301441
1839,2019-07-10 18:34:31,2019-07-10 18:35:47,0.769388,0.5269
1840,2019-07-10 19:00:12,2019-07-10 19:02:03,1.193783,0.861143
1840,2019-07-10 19:21:38,2019-07-10 19:24:13,0.592943,0.455553
1840,2019-07-10 19:25:42,2019-07-10 19:28:35,0.596072,0.385197
1840,2019-07-10 19:40:17,2019-07-10 19:42:34,0.689532,0.465739
1841,2019-07-10 19:57:07,2019-07-10 19:59:29,0.547516,0.36143
1841,2019-07-10 20:02:38,2019-07-10 20:03:49,1.382867,0.966954
1841,2019-07-10 20:05:19,2019-07-10 20:08:45,0.36532,0.258642
1841,2019-07-10 20:10:32,2019-07-10 20:14:55,1.114776,0.909294
1841,2019-07-10 20:16:55,2019-07-10 20:19:47,0.539615,0.360393
1841,2019-07-10 20:25:30,2019-07-10 20:26:56,0.951333,0.745925
1842,2019-07-10 20:51:54,2019-07-10 20:53:19,0.652958,0.56452
1842,2019-07-10 20:57:44,2019-07-10 21:00:18,0.381961,0.303446
1842,2019-07-10 21:02:37,2019-07-10 21:08:02,0.744866,0.507241
1842,2019-07-10 21:09:32,2019-07-10 21:12:31,0.410603,0.302243
1842,2019-07-10 21:14:38,2019-07-10 21:16:00,0.654139,0.428291
1843,2019-07-10 21:25:08,2019-07-10 21:27:06,0.994326,0.658604
1843,2019-07-10 21:29:04,2019-07-10 21:31:52,0.443733,0.310079
1843,2019-07-10 21:33:34,2019-07-10 21:35:48,0.38544,0.268618
1843,2019-07-10 21:36:55,2019-07-10 21:39:50,0.861287,0.633297
1843,2019-07-10 21:41:32,2019-07-10 21:42:34,0.869325,0.739793
1844,2019-07-10 21:52:50,2019-07-10 21:54:42,0.373209,0.327506
1844,2019-07-10 21:57:30,2019-07-10 22:07:39,0.922597,0.757661
1844,2019-07-10 22:13:18,2019-07-10 22:17:24,1.038374,0.759618
1844,2019-07-10 22:18:56,2019-07-10 22:25:44,0.634139,0.473621
1844,2019-07-10 22:37:05,2019-07-10 22:39:00,0.607676,0.519159
1845,2019-07-10 22:48:35,2019-07-10 22:50:44,0.658153,0.537893
1845,2019-07-10 22:54:38,2019-07-10 23:01:42,0.835438,0.575023
1845,2019-07-10 23:04:40,2019-07-10 23:07:56,0.29587,0.203659
1845,2019-07-10 23:11:07,2019-07-10 23:14:11,0.531853,0.356576
1845,2019-07-10 23:18:28,2019-07-10 23:20:58,0.50827,0.322834
1846,2019-07-10 23:31:52,2019-07-10 23:34:08,0.797467,0.558944
1846,2019-07-10 23:37:15,2019-07-10 23:40:46,0.772132,0.605493
1846,2019-07-10 23:45:10,2019-07-10 23:47:47,0.810288,0.600289
1847,2019-07-11 00:12:55,2019-07-11 00:15:54,0.577482,0.375653
1847,2019-07-11 00:17:59,2019-07-11 00:20:49,0.991724,0.848293
1847,2019-07-11 00:24:27,2019-07-11 00:27:21,0.471511,0.318789
1847,2019-07-11 00:39:24,2019-07-11 00:41:45,0.549825,0.351697
1847,2019-07-11 00:53:27,2019-07-11 00:55:14,0.603831,0.424137
1847,2019-07-11 00:57:56,2019-07-11 00:59:24,0.874155,0.650715
1848,2019-07-11 01:04:42,2019-07-11 01:08:26,0.413628,0.29244
1848,2019-07-11 01:12:32,2019-07-11 01:14:48,0.941664,0.590184
1848,2019-07-11 01:31:55,2019-07-11 01:34:34,0.846186,0.678322
1849,2019-07-11 01:40:26,2019-07-11 01:42:49,0.612934,0.429772
1849,2019-07-11 01:50:41,2019-07-11 01:53:21,1.18515,0.845712
1849,2019-07-11 01:55:35,2019-07-11 01:57:42,0.526537,0.381815
1850,2019-07-11 02:23:31,2019-07-11 02:26:36,0.664614,0.458321
1850,2019-07-11 02:44:08,2019-07-11 02:48:04,0.725461,0.477576
1851,2019-07-11 02:55:46,2019-07-11 02:58:00,0.653363,0.525661
1851,2019-07-11 03:08:31,2019-07-11 03:10:31,0.412692,0.273982
1852,2019-07-11 03:14:03,2019-07-11 03:17:04,0.329259,0.252581
1852,2019-07-11 03:20:46,2019-07-11 03:22:57,0.711257,0.493175
1852,2019-07-11 03:39:19,2019-07-11 03:40:37,0.317238,0.233392
1852,2019-07-11 03:43:10,2019-07-11 03:45:16,0.369104,0.30018
1853,2019-07-11 04:06:49,2019-07-11 04:08:54,0.370889,0.244833
1853,2019-07-11 04:12:23,2019-07-11 04:17:32,0.687191,0.42692
1853,2019-07-11 04:21:07,2019-07-11 04:23:15,0.639855,0.47306
1853,2019-07-11 04:24:20,2019-07-11 04:27:27,0.954094,0.669348
1854,2019-07-11 05:14:44,2019-07-11 05:17:15,0.389939,0.296358
1854,2019-07-11 05:20:23,2019-07-11 05:23:49,0.571265,0.415138
1854,2019-07-11 05:26:43,2019-07-11 05:30:49,0.960142,0.639295
1854,2019-07-11 05:35:20,2019-07-11 05:38:08,0.43213,0.316332
1854,2019-07-11 05:42:13,2019-07-11 05:43:56,1.246465,0.901643
1854,2019-07-11 05:53:05,2019-07-11 05:54:16,0.666642,0.518229
1855,2019-07-11 06:15:35,2019-07-11 06:18:11,0.424335,0.323692
1855,2019-07-11 06:28:08,2019-07-11 06:37:04,0.850241,0.528249
1855,2019-07-11 06:39:35,2019-07-11 06:42:55,0.412692,0.294739
1855,2019-07-11 07:25:58,2019-07-11 07:29:22,0.767747,0.632771
1855,2019-07-11 07:31:13,2019-07-11 07:34:30,0.795828,0.620034
1855,2019-07-11 07:44:37,2019-07-11 07:45:59,0.615081,0.50396
1856,2019-07-11 07:48:05,2019-07-11 07:50:21,0.771044,0.492991
1856,2019-07-11 07:55:04,2019-07-11 07:58:39,0.601659,0.428126
1856,2019-07-11 08:02:24,2019-07-11 08:05:33,0.568513,0.498501
1856,2019-07-11 08:40:39,2019-07-11 08:42:40,1.124295,0.818601
1856,2019-07-11 08:45:47,2019-07-11 08:47:48,0.681326,0.549959
1857,2019-07-11 09:06:21,2019-07-11 09:09:22,0.628493,0.430627
1857,2019-07-11 09:13:53,2019-07-11 09:17:59,0.554361,0.415705
1857,2019-07-11 09:22:24,2019-07-11 09:25:31,0.555978,0.376015
1858,2019-07-11 09:37:45,2019-07-11 09:42:48,0.51887,0.415161
1858,2019-07-11 09:54:51,2019-07-11 09:55:43,0.396919,0.305098
1859,2019-07-11 10:12:52,2019-07-11 10:15:14,0.418184,0.278406
1859,2019-07-11 10:18:13,2019-07-11 10:21:43,0.696491,0.468157
1860,2019-07-11 10:37:25,2019-07-11 10:40:34,0.479437,0.31594
1860,2019-07-11 10:42:53,2019-07-11 10:46:45,0.54683,0.431235
1860,2019-07-11 10:48:23,2019-07-11 10:51:25,0.552805,0.36456
1860,2019-07-11 10:54:19,2019-07-11 10:56:04,0.47656,0.352878
1861,2019-07-11 11:14:14,2019-07-11 11:16:36,0.703801,0.461983
1861,2019-07-11 11:20:20,2019-07-11 11:22:58,0.788365,0.559729
1862,2019-07-11 12:05:32,2019-07-11 12:07:44,1.286956,0.890512
1862,2019-07-11 12:12:54,2019-07-11 12:15:13,0.45963,0.348115
1862,2019-07-11 12:27:47,2019-07-11 12:29:34,0.51259,0.364964
1862,2019-07-11 12:42:05,2019-07-11 12:43:29,0.243642,0.184517
1863,2019-07-11 12:49:41,2019-07-11 12:51:53,0.984293,0.779545
1863,2019-07-11 12:55:23,2019-07-11 12:58:41,0.383226,0.269535
1863,2019-07-11 13:02:32,2019-07-11 13:06:17,1.132707,1.013036
1864,2019-07-11 13:44:58,2019-07-11 13:48:07,0.525389,0.34311
1864,2019-07-11 13:51:11,2019-07-11 13:55:22,1.047566,0.721586
1864,2019-07-11 13:58:58,2019-07-11 14:02:24,0.97216,0.854143
1864,2019-07-11 14:12:15,2019-07-11 14:14:03,0.447374,0.38916
1865,2019-07-11 15:01:47,2019-07-11 15:04:41,0.545903,0.397117
1865,2019-07-11 15:13:05,2019-07-11 15:16:09,0.533443,0.354621
1866,2019-07-11 15:38:01,2019-07-11 15:40:55,0.857208,0.580926
1866,2019-07-11 15:44:29,2019-07-11 15:45:33,0.421601,0.319667
1866,2019-07-11 15:48:11,2019-07-11 15:50:10,0.883164,0.736218
